# Constructed from biom file
#OTU ID	S1A015	S1A1530	S1A3050	S1A5075	S1B07	S1B2230	S1B3040	S1B6575	S2A1727	S2A3545	S2A5060	S2A515	S2B07	S2B1522	S2B3040	S2B5565	S3A07	S3A1522	S3A3040	S3A6070	S3B2030	S3B3545	S3B515	S3B6070	S4B07	S4B1522	S4B3040	S4B5565	S5A07	S5A1522	S5A3040	S5A5565	S5B07	S5B1522	S5B3040	S5B5060	S6A07	S6A1522	S6A3040	S6B07	S6B1522	S6B3040	S7A07	S7A1522	S7A3040	S7A5060	S7B07	S7B1522	S7B3040	S7B5060
K00032	2673.4	2578.8	1629.0	2284.62	7116.68	3106.0	3940.75	2521.42	2187.52	4336.8	4777.32	1920.6200000000001	2673.92	2253.7799999999997	3284.5	3000.78	4566.55	3924.1800000000003	2437.4	3477.28	4096.52	3875.9	2363.38	11760.279999999999	2922.25	1726.9499999999998	3091.8199999999997	2558.42	6794.12	4365.88	5137.799999999999	2311.25	4729.7	2859.88	3284.55	2966.12	3389.22	2510.12	4797.75	6947.9	4419.42	3420.1800000000003	3172.62	1932.9	3374.3	1053.88	2562.75	2534.98	5348.38	4267.38
K00033	114603.31000000001	100687.87	73768.42	69910.79999999999	139006.08000000002	82959.07	82203.4	63687.450000000004	60516.450000000004	95684.54	104481.69	56371.240000000005	79309.7	62769.41	76782.65	62331.41	90246.45	85263.98	57446.67	53994.56	88751.39	84153.01999999999	52560.17999999999	226859.85	123596.71	61798.770000000004	81569.23	75836.54	149743.93	108170.83000000002	126704.17	46376.69	119610.78	83767.5	108950.63	75241.23	117956.84999999999	92700.22	98153.60999999999	156928.8	111234.82999999999	93721.58	110147.07	82928.64000000001	101518.1	24658.880000000005	82377.44	94725.61	121235.87999999999	89979.44
K00034	5417.24	7829.35	4068.84	2153.59	4587.41	1244.1299999999999	5904.27	898.42	764.1400000000001	1981.28	1613.3799999999999	1094.31	3679.98	1026.8400000000001	1200.54	892.03	2651.34	5723.41	1039.4	1173.75	1106.44	1173.6599999999999	729.71	3155.23	5790.59	3570.01	1726.1	2090.65	5008.84	2852.82	4739.59	972.1	3985.4300000000003	2726.7200000000003	3366.37	1245.7199999999998	4126.01	4074.5099999999998	3193.83	4400.43	3248.74	2623.7200000000003	11533.88	3743.92	2072.37	456.3	6138.6900000000005	5764.93	4885.02	2651.63
K00035	707.0	510.5	393.5	415.5	1574.0	602.0	828.0	485.5	446.0	838.5	990.0	355.5	592.0	477.5	775.0	595.5	840.5	824.0	551.5	870.0	824.5	858.5	482.5	2411.0	642.5	415.5	632.0	454.5	2123.0	955.0	1167.5	531.5	1025.5	787.0	2774.5	1367.5	707.0	474.0	1017.5	1536.0	994.5	759.0	912.0	435.0	747.5	259.0	729.0	913.0	1179.5	895.5
K00036	124893.98000000001	126007.95	90576.55	88050.06	146064.0	103394.2	89328.98	78623.42	72264.75	108610.53	120854.29999999999	67752.62999999999	91948.15	76305.73999999999	94224.84000000001	69703.83	89732.29000000001	87409.24	59954.71	58780.88	101332.56	93269.15	66097.6	286778.63	138218.16	76827.98	104167.16	98610.85	152173.37	116461.10999999999	151385.72	55976.36	128397.68	105281.48999999999	160008.93	111601.61000000002	129589.75	104680.33	108562.62	164727.21000000002	123569.4	103416.45	127237.19	99295.47	120323.10999999999	31724.82	87622.25	113228.47	138140.43	102023.91
K00038	705.01	466.51	349.17	440.51	1333.99	579.99	734.99	455.51	392.51	883.99	882.0	374.01	710.01	446.5	698.8399999999999	530.6600000000001	913.01	724.5	414.51	418.83	818.6800000000001	798.1700000000001	441.5	2270.83	680.6800000000001	317.49	616.1800000000001	488.67	2043.1799999999998	1033.33	1110.67	397.5	864.51	654.01	1425.01	693.1700000000001	679.1800000000001	433.51	922.6600000000001	1369.5	770.8299999999999	627.99	829.6700000000001	387.5	581.01	206.0	693.8199999999999	615.99	1152.49	777.51
K00039	3337.05	3057.19	1963.8200000000002	2714.16	8604.82	3754.0299999999997	4737.219999999999	2971.65	2599.3599999999997	5075.05	5685.17	2266.84	3178.64	2556.54	3754.11	3559.2	5470.09	4690.84	2934.66	4219.62	4808.24	4777.96	2775.51	13130.14	3528.25	2077.2799999999997	3728.4	3057.56	8244.7	5284.62	6706.2	2788.56	5750.299999999999	3583.44	5056.97	3949.4300000000003	4060.62	2951.34	5862.82	8159.889999999999	5176.26	4190.35	3788.9	2278.42	3931.31	1213.85	3114.85	3057.02	6474.469999999999	5160.23
K00040	16573.39	14826.04	10339.9	13377.53	40939.380000000005	19126.94	21832.27	13036.710000000001	11204.31	24891.530000000002	27474.309999999998	10536.22	14670.689999999999	12738.830000000002	25255.15	16174.710000000001	27786.11	22555.97	13406.519999999999	21213.74	20915.899999999998	23800.300000000003	13383.68	59247.299999999996	16699.11	9631.68	18803.24	15545.93	43147.14	30632.100000000002	32930.16	13223.380000000001	26690.86	17728.510000000002	19705.75	16787.52	20618.12	13969.26	26952.239999999998	39408.869999999995	23333.14	19809.839999999997	18634.550000000003	11522.689999999999	18652.09	6044.17	13972.41	14714.03	32043.519999999997	26600.729999999996
K00041	12934.740000000002	13315.16	8135.359999999999	9690.41	27912.989999999998	12202.43	14190.77	8626.2	7734.32	15888.39	17765.34	7229.410000000001	12380.27	8764.32	10616.66	10695.23	18290.38	13809.66	8716.619999999999	9157.730000000001	14249.0	15084.62	8693.900000000001	40191.99	13426.190000000002	7602.73	12079.21	10994.470000000001	30313.17	19163.94	22794.36	7296.33	18750.03	12305.41	12868.4	11464.14	14625.350000000002	11335.439999999999	18169.97	25785.4	16056.8	14306.49	16892.09	9249.64	12817.14	3870.2200000000003	12849.45	12884.27	21912.66	17446.59
K00042	70339.54000000001	67941.13	54258.93	33135.94	67476.83	24695.53	22846.64	15738.98	13633.08	38787.39	33959.759999999995	16377.98	37742.950000000004	19209.85	31241.17	16928.07	31103.98	25528.390000000003	16017.54	22433.98	21960.97	23765.78	20199.29	94913.33	80099.51999999999	39443.03	29617.45	30885.66	66550.32999999999	59827.729999999996	74999.92000000001	17495.739999999998	65486.48999999999	56050.03	78128.78	36231.78999999999	55944.08	37362.86	42454.759999999995	65543.62	41162.6	38907.259999999995	68979.28	35388.17	36097.45999999999	7873.85	39878.43	47685.630000000005	51404.1	35576.630000000005
K00043	756.0	619.0	231.0	117.0	324.0	11.0	0.0	9.0	6.0	192.0	96.0	5.0	80.0	7.0	6.0	0.0	36.0	0.0	15.0	0.0	0.0	0.0	5.0	7.0	533.0	73.0	77.0	122.0	767.0	167.0	148.0	8.0	203.0	200.0	672.0	236.0	2030.0	1481.0	234.0	1376.0	1730.0	842.0	673.0	626.0	204.0	28.0	926.0	1620.0	612.0	235.0
K00045	5869.5	5610.5	3646.17	4820.29	15415.05	8714.17	8245.58	5384.45	4618.12	9309.17	10178.95	4093.79	7127.12	7204.05	12329.0	6405.88	9685.25	8352.380000000001	5199.5	7645.55	8744.119999999999	8272.17	5338.05	26681.88	6239.42	3827.25	6683.45	5527.12	14555.119999999999	9338.71	10872.67	4976.25	10168.83	6317.71	9440.58	7470.12	7237.79	5314.12	10257.92	14845.5	9458.119999999999	7316.71	6834.62	4093.83	7264.33	2300.21	5555.25	7480.88	11427.380000000001	9055.71
K00046	38662.03	37110.649999999994	24389.09	26438.52	69618.65000000001	33412.15	34966.03	22387.12	21964.019999999997	42806.11	45294.32	20833.100000000002	32879.75	24244.190000000002	32195.42	26969.82	47774.48	39438.46000000001	24679.6	26094.909999999996	37067.54	38996.74	23773.4	102799.65	39344.2	20355.820000000003	33877.81999999999	29202.93	73445.4	51252.689999999995	59071.119999999995	21204.309999999998	49214.74	33911.29	48260.73999999999	34485.11	44487.380000000005	33476.590000000004	46536.27	71209.95	45869.52	38859.07	47255.43	28430.76	38064.18	10364.109999999999	34671.83	36583.97	57707.87	44359.66
K00048	12992.080000000002	11750.039999999999	8867.130000000001	11070.98	30293.79	13776.2	16252.710000000001	9547.09	7840.92	18372.64	20396.41	7853.509999999999	11205.03	8812.53	12867.759999999998	12221.66	21140.97	16665.63	10188.990000000002	12254.1	15820.3	17136.86	10028.63	44373.45	12535.560000000001	7088.1900000000005	13788.399999999998	11594.14	32617.410000000003	23365.0	25206.05	9765.25	20239.960000000003	12911.64	12646.810000000001	11706.14	15502.49	10549.55	20283.47	29184.769999999997	17437.77	14875.75	13868.42	8908.86	13882.14	4241.64	11712.64	11170.119999999999	24145.02	19760.18
K00050	82962.79	107926.8	74827.02	71038.08	51888.270000000004	84801.45000000001	50900.92	71417.72	65708.85	57931.13	76908.18	60869.03	68900.44	65904.84	56380.469999999994	44437.42	29435.47	44784.17	36947.53	21771.739999999998	71105.5	56911.17	44921.45	145491.24	103334.52	66252.37	82076.0	81992.4	47832.47	50859.96	85776.31	36145.93	68685.59	69723.33	113030.55	74705.59	75734.81	71993.31	56562.84	70554.51999999999	66098.29999999999	59740.28	83659.34	77925.41	91275.81	28907.06	54927.520000000004	79919.95	80470.66	57105.86
K00051	7.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	15.0	0.0	14.0	0.0	124.0	58.0	8.0	15.0	99.0	43.0	25.0	29.0	33.0	4.0	38.0	80.0	43.0	14.0
K00052	155697.21	190373.74	134772.96000000002	141599.37	132113.88	198564.66999999998	139529.88	179771.66999999998	168049.89	142790.1	194772.7	137146.84999999998	124250.29000000001	162591.19	177039.91	117332.28000000001	90338.4	127500.09	111221.31999999999	90486.21	187751.5	154549.0	115665.95	508309.79000000004	187047.4	116693.45000000001	169603.8	176009.76	130674.47	115809.09	169483.16	85132.17000000001	142215.69	134245.90000000002	263526.75	211758.23	163731.34	156019.79	134161.52000000002	166238.57	148697.0	133446.16	160271.95	156657.17	195890.15000000002	61232.340000000004	109961.97	160715.59	172348.83000000002	127342.15
K00053	161253.88	194115.67	136613.62	145275.28	150957.96000000002	198950.75	142446.8	175666.51	166063.89	150745.18	199340.03	136863.1	129683.45000000001	163032.44	177025.07	118965.11000000002	101949.4	127674.01	109865.66	92308.97	186723.5	155988.84	116453.79	511750.12	192364.64	118844.53	173847.21000000002	178515.08000000002	150441.89	127536.51000000001	182004.74	87186.25	152776.19	140990.32	265668.26	207056.40000000002	172534.25999999998	160666.03999999998	141259.44	184902.99	159466.91999999998	141084.74	165739.46	158350.67	196825.47999999998	58701.17	116015.64	165143.26	182737.16999999998	133033.40000000002
K00054	17166.65	19254.729999999996	11692.43	16329.510000000002	35031.78	29876.37	30859.440000000002	29120.45	29044.79	25959.959999999995	35466.35	19282.62	19901.460000000003	22834.78	21287.15	21254.31	24125.399999999998	26059.739999999998	19744.36	23261.920000000002	33533.759999999995	29978.32	20101.75	85684.75	20210.579999999998	13192.73	23469.81	21702.92	38693.82	26012.059999999998	31283.120000000003	12547.019999999999	24972.720000000005	17634.21	32639.94	36589.479999999996	21215.259999999995	16878.91	25274.880000000005	35523.93	24682.98	22787.47	21504.180000000004	17611.16	26949.89	8315.14	16967.77	20029.09	29702.17	24195.38
K00055	1970.33	1498.33	1257.34	1403.66	4059.0	1952.6599999999999	2079.0	1527.0	1297.33	2360.16	2715.67	1171.67	1745.0	1238.5	1608.9999999999998	1653.3400000000001	2531.34	2307.34	1324.6599999999999	997.6600000000001	2431.34	2404.17	1294.33	7016.33	1957.67	1058.67	1818.17	1623.8400000000001	4556.01	3148.34	3547.01	1325.67	2717.51	1588.84	1998.33	1904.17	2118.0	1402.33	2654.17	4089.67	2552.66	2241.0	2006.33	1221.3400000000001	1813.67	615.6700000000001	1725.5	1820.66	3279.33	2593.84
K00057	169978.1	200560.41999999998	145645.57	148164.25	155121.95	195175.84	139688.24	168170.05	154717.09000000003	152769.46000000002	197325.08000000002	133986.18	132469.76	158532.46	177631.51	117447.48	104715.81999999999	131747.92	109220.34	81141.53	183739.5	158260.47999999998	114563.07	513566.30000000005	199683.54	124256.62000000001	172939.91999999998	178144.07	155278.74000000002	134348.28	190596.99	87448.35	160300.39	147049.06	263477.65	200841.76	174489.94	161548.18000000002	146942.66	186461.78	159308.12	143824.82	167487.2	160666.12	198526.69999999998	60310.55	119246.79	169743.64	189093.68	139341.18
K00058	208486.69999999998	264994.83999999997	183440.75	205382.28	226940.85000000003	284707.79000000004	214763.28000000003	248472.49	233610.65	218375.35	293122.18	192834.57	190097.41999999998	231090.25999999998	251774.69	176557.02	155181.89	193048.07	157509.66	131330.77000000002	276158.82	234225.65	169777.59999999998	762234.36	254756.74000000002	167430.21	250862.31	248800.91	223725.33	180397.57	266972.24	127976.48000000001	215790.18	196837.2	376955.54000000004	302815.01	238219.66999999998	229204.18	211261.96000000002	279102.82	234757.19	204385.4	240317.22	227855.7	286895.54000000004	87254.42	166745.34	238069.91000000003	271310.63	201762.77
K00059	496568.97	648847.3400000001	453137.82	477315.79000000004	450357.72000000003	689440.3	489003.5	613383.79	573362.27	483553.8400000001	673371.8200000001	467951.0	436345.94000000006	577256.71	643120.03	406583.64	327807.27	456857.39999999997	395870.22000000003	279459.41	653425.49	537313.92	394176.68	1796522.76	623494.9099999999	398317.44	584712.1	598385.76	428038.81	368360.98	555540.4	290572.53	469190.08	447260.6	949095.69	749402.4199999999	585419.54	579411.74	456606.44000000006	619172.1000000001	531251.48	463929.14	593766.12	565686.34	693740.72	208360.58000000002	395514.27	570680.53	601747.35	432665.76999999996
K00060	10942.05	13131.96	9493.099999999999	13655.039999999999	20902.4	12641.39	13871.98	8253.779999999999	8457.39	15247.099999999999	15774.539999999999	7772.47	11183.89	11875.8	42837.09	9124.87	14387.08	13764.380000000001	7352.41	10415.2	12083.66	12131.1	11732.42	98899.41	12276.490000000002	8221.58	12519.2	10977.5	20656.51	15402.25	17353.36	6353.460000000001	14514.15	11813.699999999999	25902.489999999998	16560.17	15448.529999999999	11828.449999999999	14318.73	24058.16	15357.45	11990.779999999999	18008.019999999997	10879.41	13058.21	3680.4900000000002	12234.35	13696.96	18625.04	14228.920000000002
K00064	3508.09	4390.01	2423.44	1178.2600000000002	2751.32	760.1	1138.32	612.35	534.1899999999999	1139.33	1049.95	666.19	1976.12	609.31	825.6700000000001	597.25	1115.98	814.83	631.6700000000001	890.66	777.8400000000001	722.59	525.74	2393.8599999999997	3123.35	1835.0500000000002	872.4200000000001	1124.67	2960.56	1764.3799999999999	2742.27	580.72	2318.1800000000003	1858.75	4387.88	2676.7299999999996	2452.51	2127.67	1849.92	2743.83	1959.99	1473.0	6158.09	1869.83	1213.9	319.58	3393.21	3157.83	2633.42	1455.25
K00065	14533.740000000002	19958.910000000003	14005.45	15572.990000000002	28294.05	25677.03	20623.61	19618.75	18915.32	22345.03	29198.949999999997	16047.88	17017.370000000003	24808.55	29113.729999999996	17558.57	23646.34	19016.39	15916.32	16484.59	24858.870000000003	22898.5	16578.09	66809.79000000001	17492.89	12185.83	22787.39	21174.510000000002	29239.78	20947.36	27535.730000000003	13572.2	20438.61	17562.300000000003	32441.71	28073.21	21708.09	21230.91	23702.5	33074.03	22784.57	20890.480000000003	23228.68	17781.36	24578.29	7816.360000000001	14929.19	19865.72	27097.07	21862.589999999997
K00066	707.4	513.65	623.77	164.0	576.45	2637.8500000000004	47.0	71.9	62.5	524.55	229.4	48.6	400.25	1207.4499999999998	3934.08	57.32	73.7	49.3	29.15	34.73	49.07	34.07	253.9	5860.93	481.42	336.25	289.87	416.47	296.47	217.38	543.8199999999999	239.79999999999998	362.8	1004.75	6088.85	5790.57	76.27000000000001	97.0	104.17	95.65	85.63	156.3	140.42000000000002	40.65	85.44999999999999	11.0	121.38	2730.1	55.25	49.0
K00067	160262.14	194148.06	134861.25	135741.33000000002	154841.34	162815.88	118296.03	128348.03000000001	125841.98000000001	134068.05	162089.38	112791.48000000001	126908.8	128878.39	168947.36	98528.26	98596.32999999999	114159.74	85205.11	61684.350000000006	148991.95	128803.15	96842.27	420729.92	192846.86000000002	114365.45999999999	153730.98	150020.19	154353.97999999998	131496.12	179278.55	77616.82	155286.90999999997	134277.24000000002	238430.77999999997	167835.58000000002	175282.69	154094.56	133358.19	188640.89	158338.28999999998	134881.84000000003	173357.68	148360.55	177442.71	49980.43	120123.01999999999	165444.05	180034.16	128931.56000000001
K00068	8505.94	7735.129999999999	5409.03	7205.6900000000005	21471.6	10747.94	11827.33	7007.7300000000005	6057.26	12881.39	14780.560000000001	5677.099999999999	7313.7	6019.04	10235.93	8493.86	14880.84	11564.45	7453.6900000000005	12333.08	11388.189999999999	12813.470000000001	7050.450000000001	29581.32	8206.56	4940.88	10052.19	8290.509999999998	22662.54	16286.880000000001	17335.25	7135.0599999999995	14251.99	9312.029999999999	9754.94	8331.03	10958.84	7527.06	14527.899999999998	20482.86	12116.98	10526.85	9666.439999999999	6429.49	10261.130000000001	3250.99	7091.33	7503.82	16791.28	14370.42
K00073	17179.6	14906.5	9737.6	13896.3	40402.7	18402.4	21319.6	12784.5	10590.4	24948.4	27143.5	10681.6	14967.0	11620.0	17654.2	16282.5	28102.2	21786.4	13327.5	17083.4	21055.5	23196.6	13274.9	59062.4	16891.7	9449.3	18601.1	15466.0	44116.2	31886.0	33860.1	12073.3	26805.7	17232.6	16821.3	15511.3	20966.4	14068.1	26992.1	39785.4	23394.4	19777.6	18650.6	11746.9	18458.6	5698.0	15358.0	14761.1	32695.1	26740.1
K00074	85125.78	138376.48	91976.41	99069.45	75779.40000000001	133827.97999999998	87806.81999999999	119904.19	109628.42	86653.95	123090.05	94033.05	102162.01000000001	111472.73	103977.28	74791.38	60923.35	84136.27	78660.25	47805.92	118407.70999999999	94985.74	73635.85999999999	311312.94999999995	140079.5	85706.7	124723.95999999999	128581.12	68406.76000000001	56909.18	104112.04999999999	54953.35	92916.92000000001	90403.13	191262.75	135998.55	113660.75	110256.85	81770.06	112966.13	96802.52	84836.9	129004.01999999999	113184.86	129975.28	39565.520000000004	85252.01999999999	121707.57	111534.2	78145.18
K00075	164351.66	187934.78999999998	132022.39	132925.9	151546.68	155233.87	115919.78000000001	127498.55	119930.04000000001	130585.07	160039.41	108628.94	122388.90999999999	121957.42000000001	146549.95	94929.58	94932.49000000002	111495.58	81996.67	61893.17	144848.25	127290.04000000001	93572.16	417403.25	190164.54	111733.48000000001	149566.56	146434.69	154452.59999999998	130482.48000000001	176687.03000000003	75911.32	153192.82	131836.75	220284.96000000002	160667.2	170148.39	147434.35	132057.07	186654.83	154525.71999999997	133448.99	165141.87	144741.87	173562.49	49076.979999999996	117926.73	159848.65999999997	176797.49999999997	127251.15000000001
K00076	176.39999999999998	397.9	936.9	457.72	367.58	149.97	344.85	1251.12	86.42	307.3	285.22	182.22	1399.49	2188.71	3571.14	117.71	141.01999999999998	121.78	64.5	85.78	128.12	135.27	470.43999999999994	2533.8500000000004	140.45	95.92	146.85	161.72	221.62	141.48	537.0799999999999	528.72	194.92999999999998	290.18	2843.31	1991.49	199.69	101.39	115.35	390.73	241.02	143.14000000000001	391.72	70.4	149.76999999999998	53.08	158.75	115.48	177.98	210.48
K00077	128998.77	165875.66	115783.44	120582.64000000001	153633.59	134104.34	107608.65999999999	97324.33	89364.12	118956.48	138051.07	87260.75	118337.56999999999	94515.35	108299.55000000002	81345.94	106457.21	113901.14	72990.44	60659.479999999996	117409.05000000002	106614.26	71282.78	325053.39	163546.21000000002	101729.08	139186.71	134913.75	146174.72	118918.45999999999	176287.51	71307.47	142981.34	124414.28	188523.08000000002	130822.87	133952.69	114937.8	119148.57	164614.08000000002	129929.48000000001	109956.9	145978.53	117449.8	137323.73	40000.55	101872.29000000001	132862.07	159941.68	120713.43999999999
K00082	308.67	248.0	163.34	208.0	793.0	323.5	425.0	260.33000000000004	224.5	495.5	568.83	209.33	292.0	262.16999999999996	359.16	342.34000000000003	527.3299999999999	463.17	332.33	461.49	523.3399999999999	503.84	289.16999999999996	1300.9899999999998	329.34000000000003	204.5	352.51	251.51	712.01	509.16	671.84	309.5	594.5	334.0	368.0	344.17	337.84000000000003	224.0	527.3399999999999	727.0	581.9900000000001	427.17	308.01000000000005	191.5	362.67	142.0	301.15999999999997	325.5	593.0	433.0
K00086	1839.83	4164.67	2308.17	1896.6599999999999	3914.5	2054.82	2603.0	1824.34	1057.99	2169.66	2546.17	967.85	1535.8400000000001	1341.16	1977.3300000000002	1667.01	2988.18	2471.1800000000003	1868.3200000000002	2158.83	1985.17	2139.0	1234.51	5388.84	1546.66	852.17	1844.34	1582.51	3966.5200000000004	2801.17	3242.84	2233.49	2969.51	1775.0199999999998	1967.4900000000002	1723.0	1917.99	1365.8300000000002	2660.0	3365.67	2178.49	1936.5	1913.98	1428.3400000000001	2312.0099999999998	608.67	1418.17	1680.16	2974.83	2576.34
K00087	2675.3999999999996	10430.85	7141.6	11990.849999999999	4368.25	9988.55	7227.5	9529.9	9539.15	4619.95	9426.7	7534.1	10836.6	8917.67	11042.95	5052.05	5064.799999999999	6523.0	7603.75	2947.7	10157.35	7383.35	5653.450000000001	51858.52	9538.599999999999	6461.950000000001	9069.75	7826.0	1578.65	2416.0	5651.1	3035.3999999999996	5715.9	5372.2	13959.25	9256.3	5954.15	5878.5	3584.7	6194.25	6398.3	6129.45	7231.1	7415.25	9517.0	2490.5	2865.5	5264.1	4981.85	3720.25
K00088	173925.25	207392.37	146929.89	155876.09000000003	173308.09999999998	210766.47	156347.69	182704.53999999998	170470.87	166998.75	217625.72999999998	145094.86	143141.08	170550.93	191303.86	130527.84000000001	117340.98999999999	145754.17	120288.43	95514.57	205117.08	176188.37	125936.51	560125.25	208281.56	128225.81000000001	187353.91	188700.22	172812.27	144447.63	201495.69	95359.74	171380.25	153085.09000000003	276369.37	215579.28	186568.65999999997	171721.45	160334.82	210393.33000000002	176025.62	155507.59	182030.95	169462.12	213797.41999999998	65197.469999999994	128331.62999999998	179483.33000000002	203410.91	151588.41
K00090	20732.0	23248.64	15738.080000000002	13297.420000000002	36784.85	17414.879999999997	17492.64	11230.5	9802.81	22425.61	23333.07	10140.210000000001	18427.98	12709.59	22093.64	13175.39	22290.18	20224.870000000003	11179.45	16745.43	17584.620000000003	18322.45	11904.330000000002	69037.68	21686.010000000002	15927.18	15925.03	14380.55	35463.799999999996	26418.690000000002	34821.74	12300.94	26958.6	21205.489999999998	28964.39	23595.809999999998	21238.989999999998	16021.59	25017.300000000003	34882.5	22401.12	20138.93	25321.120000000003	15221.519999999999	18628.64	5104.07	16066.53	18225.55	30436.699999999997	22784.1
K00091	10759.89	19737.129999999997	9458.44	9507.42	13058.66	19114.260000000002	17792.84	19823.93	18001.47	14154.690000000002	22757.72	12966.66	12893.380000000001	15020.900000000001	17082.41	13674.13	8560.01	19828.57	14847.97	13244.84	24096.059999999998	21058.699999999997	12959.26	70322.28	14131.150000000001	10973.09	14146.529999999999	13007.67	12762.88	9513.16	14039.49	8761.869999999999	11627.91	10526.5	21311.46	28023.989999999998	18166.559999999998	18621.53	15618.84	22854.309999999998	18848.54	15109.75	22261.95	16297.74	23221.57	7864.9	11964.029999999999	16516.010000000002	17153.83	14275.970000000001
K00094	4963.65	4447.1900000000005	2944.02	4142.86	12326.77	5582.73	6519.32	3947.15	3337.21	7502.2	8256.869999999999	3261.29	4216.14	3319.29	5943.709999999999	4914.950000000001	8635.54	6872.74	4083.66	6895.02	6351.639999999999	7270.3099999999995	3982.56	16986.14	4975.200000000001	2813.13	5712.950000000001	4623.610000000001	13354.4	9932.87	10163.800000000001	4102.610000000001	8105.7	5400.79	5131.07	4631.03	6494.22	4250.54	8312.17	12587.79	7021.16	5942.65	5661.849999999999	3457.52	5593.01	1852.1	4105.1	4203.32	10097.07	8385.08
K00096	254.01000000000002	2092.59	2787.67	1656.17	609.64	10094.92	9205.45	12667.86	12904.33	3340.0	6713.83	5837.27	1097.69	7546.07	5100.45	4497.25	1331.3200000000002	6145.99	5900.42	13920.24	8109.17	6179.92	5208.21	20166.02	862.6700000000001	1736.19	3693.1500000000005	4980.0	253.03000000000003	256.65999999999997	1301.3400000000001	3590.24	1041.0900000000001	1590.0100000000002	11941.82	17336.92	532.4200000000001	2308.67	2447.03	311.0	1051.34	2370.83	925.52	2795.75	5660.84	2431.5	310.15999999999997	1641.33	1316.0	1864.17
K00097	149643.32	172989.07	118793.8	118388.97999999998	130754.66	130639.04000000001	86921.04	103744.45	100162.45999999999	111488.42000000001	130715.85	93530.57	108041.87999999999	103223.34	128607.98999999999	76453.71	75327.39	83673.29	61973.15	51950.68000000001	116616.54000000001	101912.91	77262.73999999999	341612.51	174276.7	99854.15	129371.88	127912.44999999998	133514.38	115641.95000000001	156533.79	63549.229999999996	135937.82	118923.38	204270.83000000002	137545.72999999998	150012.57	130058.42	113890.04000000001	159529.41999999998	131939.34	112379.13	149794.11	125690.23	148096.43	42590.09	104014.88	142373.0	155343.45	110151.26000000001
K00098	10279.27	9011.880000000001	5827.7	8470.81	25641.629999999997	11528.6	13635.69	8264.36	7001.94	15633.26	17155.839999999997	6738.77	8861.810000000001	6898.74	12260.59	10272.289999999999	17639.300000000003	14441.76	8562.310000000001	14632.33	13319.230000000001	15102.87	8260.46	35997.63	10397.78	5905.12	11765.71	9466.87	27362.9	20379.8	21062.65	8434.869999999999	16919.07	11206.890000000001	11383.0	10108.31	13278.0	8732.17	17384.13	25909.04	14786.23	12448.49	11621.53	7071.599999999999	11443.43	3806.04	8585.3	8822.869999999999	21011.14	17131.53
K00099	144627.91999999998	180087.56	129440.70000000001	134351.57	120665.4	180410.75	123854.69	158279.09	146399.33	131048.13	175486.72999999998	124854.98000000001	116456.93999999999	148256.55	166028.63	104894.94999999998	82998.92	115980.68000000001	99100.32	73996.73999999999	167445.14	140953.29	104199.67000000001	464375.68	176737.53999999998	109934.92000000001	158078.59	163625.19	115876.28	106393.08	157031.31	79348.54999999999	132763.96	127373.21	241973.02000000002	186315.38	154219.39	148189.03	124597.76999999999	154025.08000000002	138817.49	123970.53	149906.77000000002	147209.46	181312.44	56089.170000000006	103327.54000000001	151643.58000000002	161280.74000000002	118314.86
K00100	55859.270000000004	55249.05	42331.270000000004	38562.46	91586.67	44084.39	49628.73	30265.04	28443.87	55802.19	58917.34	26325.49	46893.6	36683.770000000004	58800.84	34482.770000000004	55284.399999999994	61748.87	32912.26	38868.78	47424.95999999999	48369.34	32219.79	199515.98	63820.659999999996	30241.9	42775.56	37883.33	90342.70000000001	63608.78	80166.01999999999	35502.729999999996	71119.63999999998	49768.67	85262.54	67947.11	70151.14	58934.23	63870.64	106690.4	68319.56	56820.84	70693.79999999999	46252.490000000005	61849.869999999995	13694.78	49506.909999999996	57008.25	77258.97	55030.380000000005
K00101	20341.81	18361.47	11797.85	11546.779999999999	34094.41	16098.669999999998	16032.07	10032.05	8827.98	20893.93	21542.19	8298.45	16592.91	14930.41	27014.809999999998	11927.52	19843.199999999997	19816.199999999997	10204.169999999998	15870.91	15930.760000000002	16980.65	11697.51	72671.63	18889.91	10213.400000000001	14894.68	12905.28	37844.36	23500.21	28725.929999999997	11181.02	23349.3	17583.6	36221.33	28128.4	27136.91	24416.73	24737.54	42723.75	27164.809999999998	21625.54	26330.62	18714.489999999998	22763.52	5062.700000000001	18093.25	23856.28	31821.089999999997	21852.3
K00102	16910.17	23991.489999999998	17237.75	12592.08	15450.01	5839.83	3101.66	4363.08	3789.66	8494.83	6731.58	5407.24	18561.739999999998	10340.68	13303.42	3135.51	8689.83	6819.75	7134.09	2896.76	4122.24	3847.33	4515.84	18955.68	21665.84	10693.34	10515.65	9426.07	13301.49	11217.6	15859.0	4861.42	15468.58	12841.01	28637.83	9622.99	22085.66	21229.239999999998	12427.92	25539.91	18194.4	14012.85	26548.41	17442.5	17298.58	2462.9300000000003	15459.5	19557.260000000002	17411.6	8570.01
