id,(Intercept),Depths16-30,Depths31-45,Depths50-75
PWY-6349,-10.702260332485505,3.0607621627459367,3.8190510168721015,4.983357435175659
PWY-6350,-10.487103030286976,3.1059887979568144,3.8552164109968525,5.012252392609507
PWY-6353,51.23780257917991,-0.5546010661484709,-0.9524274570333788,-4.565716345402998
PWY-6383,-29.87988187395661,-1.1985717301909573,-1.6062830174140958,-2.7467045526462677
PWY-6385,47.543591155219126,2.058218123332402,-0.18291977955142888,-2.6234756473230085
PWY-6386,48.723493232864385,2.022118064382546,-0.22929037211217648,-2.7132548381296977
PWY-6387,48.32708609393655,2.000764287597223,-0.22429415548851347,-2.654518427642966
PWY-6396,-14.31569134847783,-0.7324377991771166,0.7464071905978169,-0.6081654404724729
PWY-6397,-58.09161767474076,-1.5403373012717763,-0.42293754282608514,-1.0599296972154029
PWY-6467,28.573387954378248,2.314436759913357,0.19906700910501843,-1.3713796037379604
PWY-6470,8.865496251975461,-1.4175649783554862,-0.8523391284010338,-3.003997051522978
PWY-6471,19.310704104176637,-1.2586227992818226,-0.8713305692235234,-3.3341316684189555
PWY-6478,-0.6646457562613977,1.2428441288250833,-0.6599135826218084,-1.486820258379837
PWY-6505,-14.4007027006055,-1.5921357017169329,-2.7220654196097755,-5.344232021590674
PWY-6507,2.5482651254608393,-1.5260907515918045,-0.8285812953476639,-2.623276678959316
PWY-6519,24.615910387097998,-2.0172517214662955,-1.7909112248882688,-5.032879152589538
PWY-6545,9.512296635912282,3.111543857782837,2.6839780704397835,2.983855330618004
PWY-6562,-18.790935083199592,-1.0881276982918788,-0.7409652795416051,-0.2242396464987895
PWY-6572,-30.59211959764941,-1.362351242651326,-0.5892141269211361,-2.0446456725881212
PWY-6581,-24.954830640286342,-0.8110920187744218,-0.4736330794574986,-0.9693554252521454
PWY-6588,-11.4579855560609,-0.11867794563495761,-0.3455366178126952,-2.356626358893386
PWY-6590,-5.378373927068342,1.597285526773292,2.353052866620834,3.411333233204919
PWY-6608,53.83927827460973,-1.0420536644710152,-2.8767135870261997,-8.153481406888472
PWY-6609,36.153431913818075,1.6967012919311373,0.4458160015991455,-1.4684234737026982
PWY-6612,51.195101692220504,-0.22584298275628134,-0.5267347455641331,-5.594745028689844
PWY-6628,57.75291704494512,0.3869888841946502,0.480232437300788,-2.259594989657532
PWY-6629,10.329195401371164,-0.7342807079038807,-0.005531894973848549,-0.9120773941580002
PWY-6630,56.7334976220795,0.47642466458127575,0.5369353835796198,-2.232990120817291
PWY-6641,-36.57047462762184,0.8598224489529717,-1.192706430786045,-3.036800947745729
PWY-6654,-8.57496050267685,3.2069019674211563,3.9466388207101044,5.09895365691895
PWY-6690,-31.233996546642796,-1.8854769156870732,-0.5252747942389597,-1.484673383688039
PWY-6700,36.70489494937332,2.012034447479635,-0.22452922692135924,-2.044678366783875
PWY-6703,25.244888241973886,2.2703114543312677,0.30155163272039515,-1.2448926941181369
PWY-6708,26.92889924472065,0.7368341280569013,-0.8041723923691992,-4.261914704177406
PWY-6713,-18.276838375842125,-1.5231077285869261,-2.8340122850291243,-5.184501557039526
PWY-6728,-10.128588203182304,-1.2680360617811637,-1.4478398049838896,-5.030609809101919
PWY-6731,-13.882500985151651,-0.3790564722530469,0.04187803867410025,-0.07055375606693029
PWY-6737,55.81180098968453,0.9699712564450066,0.5850014931337789,-3.199710435451592
PWY-6749,-17.758438734117835,-1.9509464535998895,-3.8123518875264923,-4.4148870474346475
PWY-6876,-14.449522518971621,-0.3653008896832481,-0.8858365031250899,-3.526781050610693
PWY-6891,-5.256486358313637,-0.5122860554774692,1.1865251413778652,0.18642482273486016
PWY-6892,5.500822910528081,1.1832135834648598,1.2532415723830075,-0.5189330952452769
PWY-6895,16.650818349336372,0.6883957722161556,2.112203962965649,0.7807694784561497
PWY-6897,26.02910164685796,2.579635143737081,1.3595691491619046,0.5862561300167985
PWY-6901,37.68927106038203,-0.8349404199031953,-0.93599688318218,-4.026331876679154
PWY-6944,-16.64007631346463,-1.3946960907931307,-2.3793651667308033,-4.429295803334707
PWY-6957,-37.17136429897796,-0.27515430010471537,-0.9366809458719312,-1.9595101491152
PWY-6969,37.727530186172075,2.341092245533959,0.6847127363596124,-0.8350328328266026
PWY-6992,-52.40639591059242,-1.3702790418746498,-0.5205377194804486,-0.4690885831729758
PWY-7003,-11.437858392435556,-0.38484004578939357,0.6051618726522523,-0.5550550827727194
